id,title,json,genre,release_date,runtime,seasons,plot
tt0268590,Runaways,"{u'Plot': u'N/A', u'Rated': u'PG-13', u'Title': u'Runaways', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'N/A', u'Actors': u'Laurel Holloman, Peter Facinelli', u'Type': u'series', u'imdbVotes': u'10', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'14 Nov 2001', u'Awards': u'N/A', u'Genre': u'Documentary, Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'120 min', u'imdbID': u'tt0268590', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'1995\u2013'}","documentary, drama",14 Nov 2001,120,n/a,
tt0236401,The L.A. Thing with John Doe,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The L.A. Thing with John Doe', u'Ratings': [], u'Writer': u'Sandy Chanley', u'Actors': u'Jason Duplissea, Janeane Garofalo, Kris McGaha, Ildy Modrovich', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'Keith Truesdell', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'N/A', u'Country': u'N/A', u'Runtime': u'N/A', u'imdbID': u'tt0236401', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995'}",n/a,N/A,n/a,n/a,
tt0444715,E! on O.J.,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'E! on O.J.', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'John E. Glassco', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'News', u'Response': u'True', u'Language': u'N/A', u'Country': u'N/A', u'Runtime': u'N/A', u'imdbID': u'tt0444715', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995'}",news,N/A,n/a,n/a,
tt0298657,Heavy Hitter &amp; Hawaiian's Slammers,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""Heavy Hitter & Hawaiian's Slammers"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'David Kaye', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0298657', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131996'}",animation,N/A,n/a,n/a,
tt0138977,The News Hole,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The News Hole', u'Ratings': [], u'Writer': u'Harry Shearer', u'Actors': u'Harry Shearer', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0138977', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",n/a,N/A,n/a,n/a,
tt1085788,Outerbounds 1,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Outerbounds 1', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'N/A', u'Country': u'N/A', u'Runtime': u'N/A', u'imdbID': u'tt1085788', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995'}",documentary,N/A,n/a,1,
tt0309228,WFLD 32 News in the Morning,"{u'Plot': u'Morning program featuring Bob Sirott and Marianne Murciano, which featured news,weather, sports,and traffic. Other segments include Coffee Cam in which they interviewed people and offer ...', u'Rated': u'N/A', u'Title': u'WFLD 32 News in the Morning', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Kevin Tomich', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'News', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'120 min', u'imdbID': u'tt0309228', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",news,N/A,120,n/a,"Morning program featuring Bob Sirott and Marianne Murciano, which featured news,weather, sports,and traffic. Other segments include Coffee Cam in which they interviewed people and offer ..."
tt4671524,NBA Raw,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'NBA Raw', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Sport', u'Response': u'True', u'Language': u'English', u'Country': u'UK, USA', u'Runtime': u'N/A', u'imdbID': u'tt4671524', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",sport,N/A,n/a,n/a,
tt0112032,Kenny Kingston Psychic Hotline,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Kenny Kingston Psychic Hotline', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Kenny Kingston', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0112032', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131996'}",n/a,N/A,n/a,n/a,
tt0819708,Fox Sports News,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Fox Sports News', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'3.7/10'}], u'Writer': u'N/A', u'Actors': u'Barbara Terry', u'Type': u'series', u'imdbVotes': u'7', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'News', u'Response': u'True', u'Language': u'English', u'Country': u'Australia, USA', u'Runtime': u'N/A', u'imdbID': u'tt0819708', u'Metascore': u'N/A', u'imdbRating': u'3.7', u'Year': u'1995\u2013'}",news,N/A,n/a,n/a,
tt0248633,Day of Compassion,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Day of Compassion', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0248633', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131997'}",n/a,N/A,n/a,n/a,
tt0115084,Ace Ventura: Pet Detective,"{u'Plot': u'The completely-bonkers Ace Ventura continues to tackle cases involving stolen or missing animals, usually arriving at the solutions by pure fluke as he blunders his way through the facts in his inimitable way.', u'Rated': u'TV-Y', u'Title': u'Ace Ventura: Pet Detective', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.7/10'}], u'Writer': u'N/A', u'Actors': u'Michael Daingerfield', u'Type': u'series', u'imdbVotes': u'605', u'totalSeasons': u'3', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MzM4MTI4OF5BMl5BanBnXkFtZTcwNTMzMTEyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'09 Dec 1995', u'Awards': u'1 nomination.', u'Genre': u'Animation, Comedy, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA, Canada', u'Runtime': u'30 min', u'imdbID': u'tt0115084', u'Metascore': u'N/A', u'imdbRating': u'5.7', u'Year': u'1995\u2013'}","animation, comedy, family",09 Dec 1995,30,3,"The completely-bonkers Ace Ventura continues to tackle cases involving stolen or missing animals, usually arriving at the solutions by pure fluke as he blunders his way through the facts in his inimitable way."
tt0125651,What's So Funny?,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""What's So Funny?"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Nick Bakay, Gary Brightwell', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'03 Dec 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0125651', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",comedy,03 Dec 1995,30,n/a,
tt7184552,Diary,"{u'Plot': u'""Diary"" (1995) explores the intertwining sagas of a group of artists from a variety of disciplines living in New York City in the 90\'s.', u'Rated': u'N/A', u'Title': u'Diary', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Joel Arandia, Jenny Bayly, Rebecca Berman, Andy Bruno', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZDYxYjQ4NzctODFjMS00NDdlLThhMjEtOTEyMjgwZTg5MDUwXkEyXkFqcGdeQXVyMzEzOTIzNA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'03 Dec 1995', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt7184552', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",drama,03 Dec 1995,n/a,n/a,"""Diary"" (1995) explores the intertwining sagas of a group of artists from a variety of disciplines living in New York City in the 90's."
tt0315711,Stompin' Grounds,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""Stompin' Grounds"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Glenn Hadduck', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'15 Nov 1995', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0315711', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",n/a,15 Nov 1995,n/a,n/a,
tt0111921,The City,"{u'Plot': u'""The City"" picks up where ""Loving"" left off. After a rash of serial killings, several of Corinth, Pennsylvania\'s residents move to an apartment building in SoHo. These people have come to start a brand new life. While doing so, they encounter several difficult situations, including another psychopath killer, bombings, and organized crime.', u'Rated': u'N/A', u'Title': u'The City', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.9/10'}], u'Writer': u'Agnes Nixon, James H. Brown, Barbara Esensten', u'Actors': u'Debbi Morgan, Laura Wright, Darnell Williams, Catherine Hickland', u'Type': u'series', u'imdbVotes': u'64', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'13 Nov 1995', u'Awards': u'2 wins & 12 nominations.', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0111921', u'Metascore': u'N/A', u'imdbRating': u'7.9', u'Year': u'1995\u20131997'}",drama,13 Nov 1995,30,1,"""The City"" picks up where ""Loving"" left off. After a rash of serial killings, several of Corinth, Pennsylvania's residents move to an apartment building in SoHo. These people have come to start a brand new life. While doing so, they encounter several difficult situations, including another psychopath killer, bombings, and organized crime."
tt0112018,The Invaders,"{u'Plot': u""The classic sci-fi series of the '60s returns as one man, Scott Bakula, tries to stop an invasion of the earth by aliens disguised as humans."", u'Rated': u'N/A', u'Title': u'The Invaders', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.2/10'}], u'Writer': u'N/A', u'Actors': u'Scott Bakula, Elizabeth Pe\xf1a, Richard Thomas, DeLane Matthews', u'Type': u'series', u'imdbVotes': u'346', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BOTk1NTQ0NTAyM15BMl5BanBnXkFtZTYwMjI4NzE5._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'12 Nov 1995', u'Awards': u'2 nominations.', u'Genre': u'Sci-Fi', u'Response': u'True', u'Language': u'English, Spanish', u'Country': u'USA', u'Runtime': u'148 min', u'imdbID': u'tt0112018', u'Metascore': u'N/A', u'imdbRating': u'5.2', u'Year': u'1995\u2013'}",sci-fi,12 Nov 1995,148,n/a,"The classic sci-fi series of the '60s returns as one man, Scott Bakula, tries to stop an invasion of the earth by aliens disguised as humans."
tt0362373,Shoot - Don't Shoot,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""Shoot - Don't Shoot"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Heather Caddell, Matt Chauncey, Rick Fey, Hayden Hooper', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'10 Nov 1995', u'Awards': u'N/A', u'Genre': u'Crime, Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0362373', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}","crime, drama",10 Nov 1995,n/a,n/a,
tt3468056,The Poets' Cafe,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""The Poets' Cafe"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'A.R. Ammons, Tim Congdon, William Craft, Nikki Giovanni', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'10 Nov 1995', u'Awards': u'N/A', u'Genre': u'Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt3468056', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",talk-show,10 Nov 1995,n/a,n/a,
tt0112084,Mr. Show with Bob and David,"{u'Plot': u'This is a sketch-comedy show. The twist here is that all of the sketches (Even the monologue) are connected in some strange way.', u'Rated': u'TV-MA', u'Title': u'Mr. Show with Bob and David', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.5/10'}, {u'Source': u'Rotten Tomatoes', u'Value': u'80%'}], u'Writer': u'David Cross, Bob Odenkirk', u'Actors': u'David Cross, Bob Odenkirk, John Ennis, Jay Johnston', u'Type': u'series', u'imdbVotes': u'7,404', u'totalSeasons': u'4', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDg4ODEwNl5BMl5BanBnXkFtZTcwMjk1MjYyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'03 Nov 1995', u'Awards': u'Nominated for 4 Primetime Emmys. Another 1 nomination.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'27 min', u'imdbID': u'tt0112084', u'Metascore': u'N/A', u'imdbRating': u'8.5', u'Year': u'1995\u20131998'}",comedy,03 Nov 1995,27,4,This is a sketch-comedy show. The twist here is that all of the sketches (Even the monologue) are connected in some strange way.
tt0112002,High Society,"{u'Plot': u""Dot Emerson is a divorced mother who owns a successful publishing house, for which her best friend, Ellie, writes best-selling romance novels. Val enters the picture as Dot and Ellie's old girlfriend from college who is pregnant and leaving her husband, much to the dismay of Ellie, who wants nothing to do with her. Against Ellie's wishes, Dot lets Val move in with her."", u'Rated': u'N/A', u'Title': u'High Society', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.8/10'}], u'Writer': u'Robert Horn, Daniel Margosis', u'Actors': u""Jean Smart, Mary McDonnell, Dan O'Donahue, Luigi Amodeo"", u'Type': u'series', u'imdbVotes': u'101', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BOTgxNGQyNzMtMWZhOS00ZWY1LTkxZDctNGI3NWFmOTgzODQyXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'30 Oct 1995', u'Awards': u'Nominated for 1 Primetime Emmy. Another 1 nomination.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112002', u'Metascore': u'N/A', u'imdbRating': u'7.8', u'Year': u'1995\u2013'}",comedy,30 Oct 1995,30,n/a,"Dot Emerson is a divorced mother who owns a successful publishing house, for which her best friend, Ellie, writes best-selling romance novels. Val enters the picture as Dot and Ellie's old girlfriend from college who is pregnant and leaving her husband, much to the dismay of Ellie, who wants nothing to do with her. Against Ellie's wishes, Dot lets Val move in with her."
tt2599142,Reggae Sumfest '95,"{u'Plot': u'This concert series covers five days and nights of the live band Reggae music festival. Over 65 name bands played during those five days at Catherine Hall in Montego Bay, Jamaica.', u'Rated': u'N/A', u'Title': u""Reggae Sumfest '95"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Edmund Carl Aitken, Peter Austin, Selwyn Brown, Jasmine Guy', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'30 Oct 1995', u'Awards': u'N/A', u'Genre': u'Music', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'55 min', u'imdbID': u'tt2599142', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131996'}",music,30 Oct 1995,55,1,"This concert series covers five days and nights of the live band Reggae music festival. Over 65 name bands played during those five days at Catherine Hall in Montego Bay, Jamaica."
tt0111946,Dumb and Dumber,"{u'Plot': u'The continuing nutty adventures of Lloyd and Harry and their pet beaver, as they drive around the country in their Dogmobile.', u'Rated': u'TV-Y7', u'Title': u'Dumb and Dumber', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.6/10'}], u'Writer': u'N/A', u'Actors': u'Bill Fagerbakke, Matt Frewer, Tom Kenny', u'Type': u'series', u'imdbVotes': u'617', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDA5Mjc3Ml5BMl5BanBnXkFtZTcwNzE4NjIyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'28 Oct 1995', u'Awards': u'N/A', u'Genre': u'Animation, Comedy, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'21 min', u'imdbID': u'tt0111946', u'Metascore': u'N/A', u'imdbRating': u'5.6', u'Year': u'1995\u2013'}","animation, comedy, family",28 Oct 1995,21,1,"The continuing nutty adventures of Lloyd and Harry and their pet beaver, as they drive around the country in their Dogmobile."
tt0219458,Street Fighter: The Animated Series,"{u'Plot': u'Continuing after ""Street Fighter"" (1994), Col. Guile, Chun-Li Zang, Charlie Blanka, Ken Masters, Ryu Hoshi and others form an elite group of street fighters from all around the world to combat General Bison and his henchmen, attempting to stop his evil dreams of world domination.', u'Rated': u'N/A', u'Title': u'Street Fighter: The Animated Series', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.9/10'}], u'Writer': u'N/A', u'Actors': u'Kathleen Barr, Lisa Ann Beley, Paul Dobson, Michael Donovan', u'Type': u'series', u'imdbVotes': u'202', u'totalSeasons': u'1', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU1MTMyNTE0N15BMl5BanBnXkFtZTcwNDc3MjgxMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation, Action', u'Response': u'True', u'Language': u'English', u'Country': u'Canada, USA, Japan', u'Runtime': u'N/A', u'imdbID': u'tt0219458', u'Metascore': u'N/A', u'imdbRating': u'5.9', u'Year': u'1995\u2013'}","animation, action",N/A,n/a,1,"Continuing after ""Street Fighter"" (1994), Col. Guile, Chun-Li Zang, Charlie Blanka, Ken Masters, Ryu Hoshi and others form an elite group of street fighters from all around the world to combat General Bison and his henchmen, attempting to stop his evil dreams of world domination."
tt0236923,The Savage Dragon,"{u'Plot': u'A Chicago cop finds a huge green-skinned mutant lying on the street. Suffering from amnesia, the mutant joins the Chicago police force to battle evil mutants lead by the mysterious Overlord and tries to uncover his own identity.', u'Rated': u'N/A', u'Title': u'The Savage Dragon', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.9/10'}], u'Writer': u'Erik Larsen', u'Actors': u'Jim Cummings, Kath Soucie, Jeff Bennett, Tony Jay', u'Type': u'series', u'imdbVotes': u'66', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BOTk5MGY1YWQtN2U2ZS00NGUyLTkwOGItYjEwYzJmNDE2YzM4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'21 Oct 1995', u'Awards': u'N/A', u'Genre': u'Animation, Action, Adventure', u'Response': u'True', u'Language': u'English', u'Country': u'Canada, USA', u'Runtime': u'N/A', u'imdbID': u'tt0236923', u'Metascore': u'N/A', u'imdbRating': u'6.9', u'Year': u'1995\u2013'}","animation, action, adventure",21 Oct 1995,n/a,1,"A Chicago cop finds a huge green-skinned mutant lying on the street. Suffering from amnesia, the mutant joins the Chicago police force to battle evil mutants lead by the mysterious Overlord and tries to uncover his own identity."
tt0319961,Bootleg,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Bootleg', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'21 Oct 1995', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0319961', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",n/a,21 Oct 1995,n/a,n/a,
tt2343079,Peerless Television,"{u'Plot': u'A sketch comedy show like no other.', u'Rated': u'N/A', u'Title': u'Peerless Television', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'15 Oct 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2343079', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131997'}",comedy,15 Oct 1995,n/a,n/a,A sketch comedy show like no other.
tt0112056,MADtv,"{u'Plot': u""Late night sketch-comedy show based on the humor of MAD magazine. Material includes impersonations, fake commercials, mock movie trailers, and even Spy vs. Spy segments. Competes against Saturday Night Live in it's time slot, but aimed at a younger adult audience."", u'Rated': u'TV-14', u'Title': u'MADtv', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.2/10'}], u'Writer': u'Fax Bahr, Adam Small', u'Actors': u'Michael McDonald, Debra Wilson, Aries Spears, Bobby Lee', u'Type': u'series', u'imdbVotes': u'8,000', u'totalSeasons': u'14', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjgzMjY0N15BMl5BanBnXkFtZTcwOTc1MzQ5MQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'14 Oct 1995', u'Awards': u'Won 5 Primetime Emmys. Another 11 wins & 72 nominations.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0112056', u'Metascore': u'N/A', u'imdbRating': u'7.2', u'Year': u'1995\u20132016'}",comedy,14 Oct 1995,60,14,"Late night sketch-comedy show based on the humor of MAD magazine. Material includes impersonations, fake commercials, mock movie trailers, and even Spy vs. Spy segments. Competes against Saturday Night Live in it's time slot, but aimed at a younger adult audience."
tt0111871,The Adventures of Hyperman,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Adventures of Hyperman', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.5/10'}], u'Writer': u'N/A', u'Actors': u'Steve Mackall, Max Casella, Maurice LaMarche, Frank Welker', u'Type': u'series', u'imdbVotes': u'8', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'14 Oct 1995', u'Awards': u'N/A', u'Genre': u'Animation, Adventure, Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0111871', u'Metascore': u'N/A', u'imdbRating': u'5.5', u'Year': u'1995\u20131996'}","animation, adventure, comedy",14 Oct 1995,n/a,1,
tt0421096,Flamingo Fortune,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Flamingo Fortune', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Heather Alexander, Gary Dawson, Rich Fields, JD Roberto', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'14 Oct 1995', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0421096', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131999'}",n/a,14 Oct 1995,30,n/a,
tt0234830,Howie Mandel's Sunny Skies,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""Howie Mandel's Sunny Skies"", u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.6/10'}], u'Writer': u'N/A', u'Actors': u'Howie Mandel, Tim Bagley, Jennifer Butt, Robert Cohen', u'Type': u'series', u'imdbVotes': u'9', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'11 Oct 1995', u'Awards': u'1 nomination.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA, Canada', u'Runtime': u'30 min', u'imdbID': u'tt0234830', u'Metascore': u'N/A', u'imdbRating': u'5.6', u'Year': u'1995\u2013'}",comedy,11 Oct 1995,30,n/a,
tt0461636,Stripsearch,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Stripsearch', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'3.2/10'}], u'Writer': u'N/A', u'Actors': u'Gary Gray', u'Type': u'series', u'imdbVotes': u'5', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'10 Oct 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0461636', u'Metascore': u'N/A', u'imdbRating': u'3.2', u'Year': u'1995\u20132001'}",comedy,10 Oct 1995,n/a,n/a,
